Date,AAPL,NIO,TSLA,GE,C,CCL,PTON,F,BAC,AMD,NKLA,INO,SIRI,VALE,WFC,AAL,DKNG,OXY,NCLH,ORCL,PCG,COTY,INTC,SNAP,QRTEA,NOK,XOM,JPM,UBER,M,DAL,MSFT,MRO,UAL,T,ABEV,TSM,ITUB,PFE,WKHS,GM,CSCO,ET,SQ,CMCSA,PBR,NVDA,PLUG,MGM,AM,FCX,NLY,BA,MU,KGC,KMI,AUY,PINS,BBD,SCHW,KR,BP,OPK,GOLD,HST,WMB,PENN,KHC,GFI,SLB,MRK,ROKU,LYFT,WMT,CVS,LUV,FDX,HBAN,KO,VZ,LI,APPS,EPD,MRNA,TME,APA,SPCE,DVN,CVX,OSTK
6/16/2021,128.8204346,45.02000046,201.6233368,83.29587555,67.03739166,29.28000069,105.0699997,13.44666576,40.01224899,80.11000061,15.76000023,8.569999695,6.168465137,17.68132973,43.88110352,22.82999992,48.81000137,30.17714691,31.68000031,74.6317215,10.22999954,8.800000191,53.64894867,60.20000076,11.89145756,5.028912067,59.47186661,147.4633179,48.88999939,17.67992592,45.52000046,253.404007,13.33718014,55.59999847,18.89303207,3.457642317,113.5507507,5.012831211,37.05376053,14.89999962,61.3396759,50.35473251,9.940325737,225.1100006,54.32031631,6.116102219,177.8527527,29.64999962,42.07992554,8.815275192,36.01766205,28.61047173,242.2700043,79.51528931,6.787790298,16.9295311,4.883743286,69.66000366,4.982795715,72.37231445,36.25242996,25.84278679,3.769999981,21.00816536,17.24592972,24.93501663,77.80000305,38.91576767,9.028428078,33.0954895,72.37023926,336.6700134,56.97000122,133.4459686,80.67024231,56.0786171,284.6758423,13.27989197,51.89767075,50.8271637,28.39999962,68.94000244,22.29387474,197.8399963,15.35000038,21.85936737,35.36999893,25.47776413,102.3504486,88.70999908
6/17/2021,130.4436646,47.36000061,205.5333405,80.56893158,64.59830475,28.42000008,108.8099976,13.22285366,38.26255417,84.55999756,17.01000023,8.819999695,6.018015385,17.34399414,41.20413208,22.22999954,49.20000076,27.88471031,30.96999931,75.09648132,10.22999954,8.569999695,53.61144638,62.29000092,11.41055298,4.971108437,57.51421738,143.2074585,49.70000076,17.1961937,44.56999969,256.8696289,12.58537769,54.24000168,18.68498993,3.430273294,115.0487442,4.99750042,37.2234726,14.44999981,59.67111206,50.03453445,9.344782829,236.1300049,54.70070648,5.913959503,186.3108673,29.85000038,41.35026932,8.479135513,34.16138077,27.81232643,239.2200012,79.66346741,6.377276897,16.44454575,4.446095943,73.13999939,4.964841843,70.79238129,37.82611084,25.14883423,3.839999914,19.67936325,17.09229088,24.44485092,76.12999725,38.37720108,8.711968422,31.56905365,72.95593262,352.2999878,58.79999924,134.0005493,80.18473816,54.99010086,277.8071899,12.49437332,52.16348267,50.72845078,30.87999916,70.01999664,21.53116608,202.4700012,15.25,20.46470451,37.31999969,24.18897057,99.92395782,89.13999939
6/18/2021,129.1272583,46.90999985,207.7700043,79.20545959,63.42566681,28.18000031,109.1200027,12.99903965,37.28195572,84.65000153,16.51000023,8.489999771,5.923983574,17.69778442,40.20267487,22.29000092,48.06000137,27.65744019,30.29999924,73.80870056,10.19999981,8.409999847,52.19568634,63.16999817,11.20944691,4.913304806,56.03902054,139.5838928,49.70000076,16.8073101,44.95999908,255.4223785,12.27293968,54.91999817,18.6264782,3.366411686,111.8325577,4.867198467,36.59177017,14.86999989,58.36009216,49.03629303,9.248443604,237.0500031,53.93040466,5.8932271,186.1261292,29.17000008,40.84051895,8.378293037,33.97672272,27.84302521,237.3500061,76.0181427,6.129059315,15.86076546,4.336684704,74.19000244,4.839147568,68.52553558,37.41096878,24.14954185,3.700000048,19.41734886,16.45853233,23.6551342,73.77999878,37.60649872,8.535121918,30.42179489,72.37023926,368.4299927,58.47999954,131.5194092,78.44262695,54.61406326,275.633606,12.26333904,51.04331207,50.09132004,30.11000061,67.56999969,21.02269554,199.1900024,15.09000015,19.99982071,36.79999924,23.45251465,96.15361023,86.80999756
6/21/2021,130.9484558,46.50999832,206.9433289,81.74647522,64.21366882,28.67000008,108.1100006,13.23180485,38.21448898,82.58999634,16.13999939,8.640000343,5.942790031,18.1009407,41.67597198,22.45000076,49,29.14949989,31.37999916,75.51280212,10.26000023,8.670000076,52.3832016,63.59999847,11.36683464,4.913304806,58.07089615,141.9524078,48.11999893,17.24361801,45.77000046,258.572937,13.1223793,55.68999863,18.80851746,3.393780947,110.238945,4.920853138,37.16690445,14.53999996,58.89641953,50.08162308,9.642554283,233.8899994,54.47246933,6.0590868,184.0141296,29.85000038,42.06993103,8.655609131,34.77365875,28.1807003,245.2799988,76.13670349,6.205434322,16.42658234,4.406310081,71.12999725,4.910973549,71.38117218,38.2122879,24.92676544,3.779999971,19.79165649,16.92904854,24.2814579,76.01999664,37.91292572,8.572354317,32.20101547,72.50250244,382.730011,59.5,132.7162018,79.9848175,55.71247864,283.207428,12.64223576,51.60339737,50.60282135,30.11000061,67.72000122,21.08406258,208.2400055,15.10999966,21.46227646,36.02000046,25.07446671,98.9720459,84.90000153
6/22/2021,132.6112976,44.09999847,207.9033356,80.75485229,64.69211578,28.05999947,117.1699982,13.3481884,38.42599106,83.58000183,17.31999969,8.699999809,5.98040247,18.5205555,41.9263382,22.11000061,50.15999985,29.65344238,30.84000015,76.18090057,10.10999966,8.649999619,52.3832016,62.93000031,11.27939701,4.922939301,59.18425369,141.744812,49.04999924,17.68940926,45.36999893,261.4084167,13.15167046,55.16999817,18.71099472,3.339042664,110.4224548,4.920853138,37.34605026,14.53999996,58.83682632,50.15695953,9.581248283,235.9700012,54.80532074,6.126467228,188.6026611,34.02000046,42.27982712,8.546362877,35.46369171,28.14999962,243.7799988,76.71955872,6.071778297,16.34575462,4.366523743,73.16000366,4.875060081,71.14565277,38.45365143,25.12107468,3.839999914,19.72615433,16.8042202,24.26330566,76.62999725,37.65293121,8.432738304,32.1037941,71.97349548,403.5,59.06000137,133.3291626,79.78490448,55.16822052,287.5836182,12.64223576,51.79325485,50.5848732,28.93000031,71.69000244,21.15419579,221.3600006,15.21000004,21.25888824,39.41999817,25.02186584,99.29869843,87.02999878
6/23/2021,132.3341675,45.40999985,218.8566742,80.2590332,65.33940887,28.14999962,117.4800034,13.80476665,38.64710617,83.81999969,18.05999947,8.68999958,5.914579868,18.75915718,42.33076859,22.20000076,50.52999878,30.59215355,31,75.61930847,10.05000019,9.069999695,51.81127167,66.34999847,11.27065372,4.86513567,59.62032318,142.6035309,50.50999832,17.81271553,45.27000046,261.1721191,13.23954391,55.11999893,18.6264782,3.275181055,112.0836639,4.867198467,36.81805801,15.90999985,59.71083832,49.68609619,9.476151466,238.6999969,52.76069641,6.17829895,190.3052521,33.81999969,43.09943771,8.596783638,36.13428497,28.1807003,243.5700073,78.06306458,6.071778297,16.24695587,4.326737881,74.79000092,4.875060081,71.52837372,37.83575821,25.19509697,3.700000048,19.61385918,16.90984535,24.26330566,76.80000305,37.2722168,8.442045212,31.96767235,71.39724731,421.7000122,61.40999985,132.2880859,79.70874786,54.61406326,287.2745361,12.82706356,51.37556458,50.31565475,31.18000031,73.98999786,21.20679665,212.0399933,15.22999954,21.21046257,40.81999969,25.51283264,99.17736053,91.30000305
6/24/2021,132.0471344,45.45999908,226.6066742,81.49856567,66.90605164,27.45999908,121.8499985,13.66152668,39.25277328,86.09999847,18.23999977,8.890000343,6.02741766,18.99066925,43.5055542,22.35000038,51.06000137,31.36288834,30.61000061,75.27075195,10,9.430000305,52.57072449,67.65000153,11.41929722,4.951840401,59.86154175,143.9151764,50.81999969,18.44820404,44.90999985,262.5701904,13.52269077,54.34000015,18.71749496,3.32079649,113.2329788,4.959177494,36.95004654,15.48999977,59.63138199,49.70492554,9.572489738,244.1499939,53.3122673,6.302694321,191.7856598,32.90000153,44.03899384,8.697627068,36.46471786,28.24209213,250.5700073,79.60419464,6.167246819,16.38167763,4.326737881,76.27999878,4.946884632,72.01902771,37.79714584,25.278368,3.769999981,19.62321663,16.92904854,24.29961586,76.5,37.48578644,8.460660934,32.3371315,72.13407898,423.5799866,61.77999878,133.2124329,79.74681854,54.08959198,293.3799133,13.14127159,51.6318779,50.5848732,30.68000031,79.51999664,21.15419579,220.1399994,15.64999962,21.55912781,40.25999832,26.07393837,99.98929596,93.16000366
6/25/2021,131.7501984,45.06999969,223.956665,81.62261963,67.1218338,28.12999916,121.4899979,13.59885788,40.01224899,85.62000275,18.10000038,9.229999542,6.130852222,19.02422333,44.66108322,22.21999931,51.66999817,32.51898193,31.03000069,75.96788025,10.17000008,9.43999958,52.42071152,67.66999817,11.63788986,5.250492573,59.99143982,145.3684082,51.72999954,18.60944939,44.43000031,260.9259949,13.73749161,53.88000107,18.78250885,3.138335228,112.5472641,4.759889603,36.75205231,15.60999966,59.88961029,49.96861649,9.388572693,239.9400024,53.65462112,6.193848133,190.0431366,31.85000038,43.86907578,8.857292175,36.19260406,28.3034935,248.3800049,81.03661346,6.090871334,16.42658234,4.286951542,76.83999634,4.758347511,72.40175629,37.85507202,25.278368,3.859999895,19.5483551,16.87143707,24.30869102,76.08999634,37.78292084,8.432738304,32.42462921,72.92759705,430.9400024,61.5,134.7886658,80.04193878,53.98073959,282.7367859,13.50168514,51.56542969,50.59384537,31.68000031,77.5,21.24186134,219.9400024,15.78999996,21.50101852,55.90999985,26.09147263,100.1386261,93.43000031
6/28/2021,133.4031525,49.40000153,229.5733337,79.94798279,67.08429718,26.14999962,126.9199982,13.39295101,39.95456696,87.08000183,18.93000031,9.449999809,6.121449471,18.81451988,44.09294891,21.38999939,52.70999908,30.86882401,29.13999939,76.00661469,10.35000038,9.020000458,53.8927269,66.22000122,11.36683464,5.202323437,58.46057129,145.6326294,51.11000061,18.25850677,43.11999893,264.5688477,13.07356262,52.49000168,18.71099472,3.220442772,115.5219803,4.7215662,36.88404846,16.95999908,58.24090958,49.87444305,9.08204174,246.6000061,53.35030746,6.157567024,199.5697784,34.13999939,42.36978912,8.529555321,35.70666504,28.21139908,239.9600067,82.37028503,6.03359127,16.13918304,4.227272511,78.80000305,4.740390778,71.91107941,37.99988556,24.48263741,3.970000029,19.37055969,16.27608871,23.81852341,75.61000061,37.95934677,8.283815384,31.13153839,72.60641479,440.3299866,58.72999954,134.3703003,80.08001709,52.67451477,284.7123718,13.24292564,51.50846481,50.41437149,33.70999908,80.16999817,20.69832611,222.9400024,15.80000019,20.36785698,54.84000015,24.90788841,97.04953003,96.66000366
6/29/2021,134.9373016,50.34000015,226.9199982,81.18845367,65.36756134,25.78000069,125.6800003,13.43771267,39.31045151,89.51999664,17.71999931,9.460000038,6.159061909,19.12487793,43.13001251,21.07999992,52.02999878,30.92811203,28.90999985,75.61930847,10.10000038,8.909999847,53.20828247,67.56999969,11.37557888,5.163787365,58.09872818,145.4533386,50.75999832,17.86013794,42.86999893,267.2073975,13.01497841,52.15000153,18.63297653,3.183950424,116.1208038,4.652581692,36.86519241,17.20000076,58.42961502,49.82735062,9.23968792,248.8699951,53.76873779,6.250863552,199.9866791,34.08000183,42.16988373,8.680817604,36.22175598,27.928339,235.7599945,81.92573547,5.995403767,16.03141212,4.167593479,78.66999817,4.695499897,71.85220337,37.50750732,24.30683708,4.079999924,19.21147919,16.24728012,23.72775269,76.25,37.68078613,8.246584892,30.99541855,72.93704987,440.480011,59.99000168,133.5919037,79.48027802,52.36774826,288.4892883,13.19671917,51.12875366,50.10926437,34.25,77.76000214,20.77722359,234.4600067,15.85999966,20.36785698,47.02000046,24.56596375,96.83489227,97.54000092
6/30/2021,135.5608826,53.20000076,226.5666656,83.48331451,66.37133026,26.36000061,124.0199966,13.30342579,39.63731384,93.93000031,18.05999947,9.270000458,6.149659634,19.13326645,43.61148453,21.20999908,52.16999817,30.89847183,29.40999985,75.36756897,10.17000008,9.340000153,52.63635254,68.13999939,11.44552803,5.125251293,58.52551651,146.7744446,50.11999893,17.98344231,43.25999832,266.7151794,13.29812431,52.29000092,18.71099472,3.138335228,116.0532074,4.606591702,36.92176819,16.59000015,58.76729965,49.91211319,9.309750557,243.8000031,54.22521973,6.338975906,199.7445068,34.18999863,42.62966919,8.731241226,36.06626129,27.928339,239.5599976,83.95090485,6.062231541,16.37269402,4.197432995,78.94999695,4.605719566,71.44986725,36.98617554,24.44562912,4.050000191,19.35184097,16.41052246,24.09991264,76.48999786,37.86649704,8.283815384,31.12181282,73.46605682,459.25,60.47999954,137.2114258,79.43268585,52.53598022,288.9153748,13.18747902,51.36606979,50.27976608,34.93999863,76.02999878,21.15419579,234.9799957,15.47999954,20.94896317,46,25.59173775,97.74948883,92.19999695
7/1/2021,135.8676758,50.90000153,225.9733276,83.60735321,66.61523438,26.36000061,122.1600037,13.3481884,39.93534088,93.30999756,16.98999977,9.460000038,6.177868843,18.54610252,43.72703552,21.51000023,51.79999924,32.4695816,29.51000023,77.01358032,10.34000015,9.31000042,52.51446533,67.66000366,11.38432217,5.173421383,58.69252014,148.2276459,50.59000015,17.86013794,44.22999954,267.4043579,13.83512878,53.08000183,18.92553711,3.083596706,114.3726501,4.486193657,37.29890442,15.64000034,58.70771027,50.32647324,9.371055603,241.8500061,54.91943741,6.110918522,201.8365784,33.31000137,43.49925232,8.890906334,36.04682159,28.05414772,239.7299957,79.13988495,6.071778297,16.55231667,4.167593479,79.86000061,4.489006042,72.19567108,36.81239319,25.05630302,4.239999771,19.25826454,16.63137817,24.32684517,76.37999725,37.59721756,8.404815674,32.15240097,73.6738739,435.6700134,61.86999893,135.5573578,78.27127075,53.29794693,289.680481,13.3353405,51.2236824,50.5130806,34.68999863,78.25,21.46103096,235.1100006,15.47000027,21.2298336,43.18999863,26.266819,99.12136841,90.27999878
7/2/2021,138.5302429,50.40000153,226.3000031,82.86307526,66.05237579,26.05999947,121.5999985,13.36609268,39.56040955,94.69999695,16.44000053,9.020000458,6.234287739,18.85646057,43.39962769,21.47999954,51.27999878,32.19290924,29,79.22115326,10.42000008,8.890000343,53.217659,68.48999786,11.27065372,5.192689419,58.60901642,148.0852966,51.70999908,17.66095543,44.15000153,273.3609009,13.52269077,52.77000046,19.00355721,3.129212141,114.8459167,4.539876461,37.45918655,14.17000008,58.55873108,50.77218246,9.379813194,241.0800018,55.55659485,6.17829895,204.5827026,32.47999954,43.22938156,8.781661987,36.09541321,27.89688683,236.6799927,79.35722351,6.148152828,16.67805481,4.296898365,79.30999756,4.591863155,71.44006348,37.0440979,24.96377945,4.010000229,19.45478058,16.56415749,24.45392799,74.70999908,37.49507141,8.544430733,31.88017082,74.2501297,430.3200073,62.79000092,136.326004,78.47117615,53.10002899,289.9322815,13.26140881,51.43252563,50.647686,32.66999817,68.26999664,21.55746651,234.3000031,15.13000011,20.79399872,44.93999863,25.62680626,98.99072266,87.94000244
7/6/2021,140.5691986,50.29000092,219.8600006,80.13406372,63.98853683,25.02000046,123.6900024,12.98113632,38.52212524,94.47000122,16.38999939,8.779999733,6.149659634,18.42027664,41.87818909,21.01000023,51.49000168,30.14750099,28.05999947,80.44113922,10.5,8.659999847,52.58947754,69.05999756,10.95587921,5.221590996,56.93897629,145.5986786,50.79999924,17.31950188,43.24000168,273.3707275,12.89781475,51.43999863,18.8670311,3.065350294,115.9469604,4.271470547,37.04433441,13.84000015,57.06893539,50.24113083,9.336025238,246.6999969,55.06951523,5.727366447,206.6947479,32.86000061,41.23033524,8.638801575,34.98747635,27.80253601,236.1399994,80.0981369,6.195886612,16.56129837,4.257112503,80.29000092,4.297984123,69.44796753,36.11727142,24.02925491,3.930000067,19.92266846,16.06483459,23.98191261,74.40000153,36.81722641,8.507199287,30.30512238,73.78722382,435.1799927,61.63999939,136.1605835,77.28120422,51.81359482,285.3127747,12.91023445,51.1477356,50.6207695,33.58000183,69.38999939,21.45226479,233.3399963,14.10000038,19.89328575,46.31000137,24.40814972,97.04953003,88.66000366
7/7/2021,143.0931396,46.04000092,214.8833313,80.50618744,63.72585297,24.07999992,123.5100021,12.73941708,38.21448898,90.54000092,15.27999973,8.18999958,6.177868843,18.39511299,41.79152298,20.30999947,48.75,29.12973785,27.04999924,83.35552216,10.35999966,8.680000305,52.46758652,65.12999725,10.85969925,5.192689419,56.04829788,145.769516,48.68000031,16.28564072,42.54000092,275.6056519,12.62443256,50.29999924,18.80851746,3.074473619,114.2084732,4.294476509,37.10090637,12.51000023,56.20486069,50.50664902,9.169622421,244.6399994,55.55659485,5.711817265,203.431839,30.17000008,40.34075546,8.563169479,35.19156647,27.77108765,231.7799988,77.27276611,6.167246819,16.43556023,4.237219334,77.72000122,4.307169437,68.76106262,36.33932495,23.80719185,3.849999905,19.8290863,15.92079926,23.8548336,71.19000244,37.00293732,8.52581501,29.82872009,74.21232605,419.0100098,58.75,135.9368134,77.43353271,50.84382629,284.2862549,12.87327099,51.56542969,50.72845078,32.02999878,64.44999695,21.19803047,221.8999939,13.64999962,19.41871071,44.91999817,24.13636398,96.06027985,85.98999786
7/8/2021,141.7767029,45.59999847,217.6033325,79.82393646,62.60012817,23.71999931,124.0599976,12.58722591,37.28195572,89.73999786,15.06999969,8.350000381,6.07443428,18.25251579,40.75154877,20.35000038,48.25999832,29.30759811,26.73999977,82.87140656,10.15999985,8.739999771,51.93315887,61.95999908,10.77226162,5.211956978,55.79778671,143.2544861,47.54999924,16.57018661,42.06999969,273.1344299,12.64395905,49.65999985,18.76754379,3.028858185,113.8414612,4.263802052,37.00662231,12.89999962,55.67847061,50.50664902,9.08204174,235.8999939,55.61389923,5.587421894,198.7483978,29.82999992,40.29078293,8.664011955,33.71431732,27.36222458,236.7700043,76.17621613,5.919028759,16.31880951,4.088021278,75.87999725,4.252065182,66.6708374,36.57103348,23.66839981,3.890000105,19.38927078,15.94960403,23.81852341,71.97000122,36.77079773,8.265200615,29.6828804,73.79667664,420.2799988,58.54999924,135.8200378,76.3673172,50.65580368,283.9860229,12.65147686,51.38505936,50.52700424,31.79000092,62.11999893,21.11913109,232.7899933,12.68999958,19.39934158,52.68999863,24.33801651,95.75231171,89.90000153
7/9/2021,143.627594,45.52999878,218.9833374,81.62261963,64.21366882,24.26000023,117.8399963,12.96323109,38.49328995,90.90000153,15.19999981,8.329999924,6.168465137,18.80612946,42.28262329,20.88999939,49.09000015,29.88070488,27.48999977,84.97247314,10.36999989,8.899999619,52.49571228,65.80999756,11.07829189,5.269760132,56.80908966,147.8385162,49.06999969,17.70837975,42.91999817,273.6463928,12.94663334,51.09999847,18.9473629,3.065350294,116.4395142,4.256133556,37.34605026,12.97999954,58.36009216,50.96183777,9.274718285,241.8899994,55.42288971,5.644436359,200.2213593,29.38999939,41.58016205,8.882502556,35.47341156,28.02268982,239.5899963,77.78646088,6.014498234,16.76786804,4.207379818,76.98999786,4.307169437,69.23208618,36.94755936,24.06626701,4.010000229,19.77293777,16.42972374,24.23607445,73.31999969,37.09579468,8.497891426,30.32456398,73.6738739,431.6099854,60.06000137,136.5108643,77.41448975,52.28858566,287.0463257,13.18747902,51.6983223,50.88090134,31.81999969,64.29000092,21.39966583,232.8099976,12.88000011,19.92233849,49.20000076,25.1183033,97.12419891,97.37000275
7/12/2021,143.023819,46.34000015,228.5666656,81.31248474,65.14241028,23.86000061,120.3099976,13.07961178,39.06049728,90.80999756,15.05000019,8.159999847,6.130852222,18.72224998,42.52336121,20.84000015,49.15999985,29.63368034,27.28000069,84.31408691,10.21000004,8.829999924,53.18953705,64.79000092,11.18321609,5.173421383,56.75341415,149.9549866,48.40999985,18.11623192,42.84999847,273.0359802,13.01497841,50.61999893,18.96734047,3.110965967,118.4387741,4.363494873,37.48746872,12.78999996,58.56866455,50.47819901,9.16086483,243.3500061,55.64255524,5.717000008,204.8373413,29.02000046,41.51019669,8.714432716,35.50256348,28.08559799,238.2899933,78.5965271,5.909482956,16.6331501,4.088021278,73.33999634,4.426556587,70.37041473,36.98617554,23.94598198,3.799999952,19.49220848,16.41052246,24.0545311,73.11000061,36.94722366,8.404815674,30.35373497,73.25822449,433.4100037,58.06999969,136.2676392,77.89047241,52.42712784,290.2131348,13.35382366,51.71730804,50.95350647,32.81000137,64.52999878,21.56623459,239.3399963,12.34000015,19.76737595,40.68999863,25.1621418,97.32019043,96.05000305
7/13/2021,144.1521759,44.95999908,222.8466644,79.94798279,64.1386261,22.85000038,119.8499985,12.90951633,38.32024002,90.26000214,14.31000042,8.010000229,6.065030575,18.78935432,41.62782669,20.02000046,47.72999954,29.72261047,26.09000015,84.30440521,9.989999771,8.649999619,53.32079315,63.95000076,10.89467335,5.66475153,56.48435974,147.7246399,48.08000183,17.59455872,41.33000183,276.6394653,12.80994225,48.5,18.82748413,3.138335228,119.6653595,4.378831863,37.38376236,12.26500034,58.33029556,50.56354523,9.003219604,241.4299927,55.22232819,5.732549191,202.2160339,27.81999969,40.63062286,8.487538338,34.72506714,26.8590107,228.1999969,77.49998474,5.995403767,16.41760254,4.137753963,72.11000061,4.426556587,70.47836304,36.75447083,23.66839981,3.660000086,19.78229713,15.90159321,23.78221512,70.76000214,36.36223984,8.563045502,29.76066208,73.31490326,427.1199951,57.06999969,136.7833252,77.73815918,51.03183746,289.6417236,13.07658005,52.22992706,50.89905167,32.52000046,64.62999725,21.30323029,235.1499939,13.02000046,19.534935,37.75999832,25.39885902,96.9935379,96.69999695
7/14/2021,147.6263123,43.04999924,217.793335,79.45178986,63.95101166,22.57999992,113.3600006,12.75732231,37.35886765,89.05000305,13.89000034,7.869999886,6.112045765,19.00744438,43.28408051,20.62000084,44.84999847,27.49934006,25.20000076,85.79127502,9.920000076,8.729999542,52.99264145,62.47000122,10.79849339,5.626215935,55.2318306,147.2216187,47.15000153,17.12031555,40.68000031,278.145813,12.22412109,48.15999985,18.82082176,3.16570425,120.1386185,4.463186264,37.66661453,11.43000031,57.60526657,51.29374695,8.82806015,239,55.17457199,5.789563656,198.1367798,26.54000092,39.95094299,8.428713799,33.61966705,26.48160362,224.4499969,77.53949738,6.090871334,16.10326195,4.227272511,69.76000214,4.509210587,68.8886261,36.99582291,23.3445549,3.519999981,19.96009636,15.90159321,23.23758698,68.25,36.20437622,8.814352989,28.73007011,73.32435608,413,55.83000183,137.7271271,78.46166992,51.43756104,286.5233459,13.02113342,53.40704727,51.10776901,30.32999992,61.02000046,21.19803047,246.6600037,12.72000027,18.44051361,33.06999969,23.93471718,95.16436768,87.06999969
7/15/2021,146.9631653,43.68000031,216.8666687,79.14167786,64.21366882,21.95000076,111.1900024,12.54246235,37.33003235,86.93000031,14.26000023,8,6.055627346,18.90678978,43.3322258,20.45999908,44.83000183,26.90647125,24.45000076,83.80876923,9.970000267,8.579999924,52.32694626,60.5,10.57989979,5.53951025,54.69370651,147.5443115,46.41999817,16.65555191,41.34999847,276.6886902,11.95073891,47.70999908,18.93404388,3.101843119,113.5130768,4.394168854,37.79860306,11.68000031,56.56241226,50.87649155,8.57407856,235.1600037,55.34648132,5.613337994,189.3965454,26.78000069,39.18131256,8.378293037,33.49305725,26.63885689,222.7599945,75.9885025,6.167246819,16.04039192,4.336684704,70.02999878,4.426556587,69.23208618,37.49785233,22.80789948,3.539999962,19.90394783,15.70954514,23.20127678,68.83000183,36.61294556,8.953966141,27.93282509,73.58885193,406,54.72999954,137.8341675,78.128479,51.23964691,286.7364197,13.17823887,53.57791901,51.31648254,30.97999954,60.33000183,20.98762703,259.6749878,12.39999962,17.88845825,31.73999977,23.36484528,94.53908539,86.33000183
7/16/2021,144.8945313,42.79999924,214.7400055,77.83918762,62.75960541,20.92000008,110.5400009,12.18436241,36.45517731,85.88999939,13.96000004,8.260000229,6.008612156,18.51254654,42.6389122,19.79000092,43.79000092,25.6317997,23.13999939,85.02354431,9.789999962,8.43999958,51.53937531,59.31000137,10.26512527,5.472073078,53.1814003,144.1750793,46.18999863,16.0674839,40.06000137,276.4130249,11.4723177,46.00999832,18.87410164,3.092719793,111.7842484,4.325150967,38.04374695,11.17000008,55.08255005,50.92390823,8.477741241,237.5200043,54.96445084,5.535590172,181.3553467,26.01000023,37.91191101,8.134590149,32.33410263,26.63885689,217.7400055,74.10164642,5.919028759,15.84280491,4.197432995,68.73000336,4.343903065,67.60309601,37.99988556,22.08618927,3.5,19.52028084,15.34465313,22.94711494,66.20999908,36.49222946,8.665431023,27.09669113,73.7022171,399.9899902,53.40000153,137.7368469,77.79528046,49.38916016,283.2596741,12.79933929,53.53995132,51.23481369,30.31999969,59.59999847,20.95256233,286.4299927,11.69999981,17.41388702,30.20000076,22.60208893,92.03794098,81.62999725
7/19/2021,140.9947815,43.34999847,215.406662,74.42790985,61.05224228,19.71999931,118.4300003,11.88893032,35.50341797,86.58000183,13.89999962,8.930000305,5.961595535,17.90860367,41.45449829,18.96999931,44.65999985,24.52510452,21.87000084,84.52793121,9.210000038,8.31000042,51.22996521,59.58000183,10.13397026,5.395001411,51.35363388,139.4866333,45.56000137,15.28023624,38.56000137,272.7307434,10.8572073,43.45999908,18.50780869,2.928504467,111.4075851,4.17944622,37.85518265,11.22000027,53.81126404,50.3169899,8.153694153,233.6900024,54.08578873,5.281616688,187.5341797,26,36.61253738,7.907696724,31.55496407,26.04128838,206.9900055,73.67684937,5.814014435,15.42967129,4.097967625,71.36000061,4.169412136,65.43437958,39.6507988,21.36447525,3.529999971,19.22083473,14.77811146,22.43879128,66.34999847,36.52937317,8.600276947,25.91053772,72.7858963,407.7000122,51.72000122,137.4157562,76.7957077,47.99387741,285.5161743,12.22637272,52.90391922,50.67219162,30.54000092,61.43999863,20.33888817,313.5899963,11.39000034,16.66813087,32.40000153,21.85686874,89.55547333,81.41000366
7/20/2021,144.6569519,44.16999817,220.1666718,78.76953888,62.18735886,21.19000053,126.3499985,12.45293808,36.23406601,87.11000061,14.28999996,8.590000153,6.140255928,18.14346886,43.17816162,20.55999947,45.81999969,25.06857109,23.68000031,86.16056061,9.420000076,8.670000076,51.79252243,62.33000183,10.30884457,5.597314358,51.91959,142.0870972,46.31999969,15.99160576,40.65999985,275.0050659,11.07200718,46.31999969,18.58772469,2.919381618,112.4216995,4.256133556,38.70374298,11.31000042,55.76786041,50.81011581,8.556563377,246.4700012,54.51557159,5.421561241,185.8590088,26.86000061,38.37170029,8.243837357,32.09061813,26.89046288,217.1499939,74.47703552,5.804468155,15.69012547,4.117860794,71.43000031,4.224513531,66.6708374,39.16807556,21.38298607,3.609999895,19.38927078,15.1718092,22.72018433,69.34999847,36.58508682,8.646814346,26.48416901,71.9546051,417.2000122,52.95000076,138.0384674,77.8714447,50.89330292,288.6151733,12.68844128,52.99884796,50.43625641,30.72999954,62.04999924,20.82982445,307.3299866,11.55000019,17.00710869,32.02999878,22.20756149,90.08743286,82.5
7/21/2021,143.9146271,46.77000046,218.4299927,81.1264267,63.68833542,23.19000053,126.4300003,12.70360756,36.97431946,89.41000366,14.84000015,8.75,6.159061909,18.4957695,44.10257339,21.39999962,48.88000107,26.8570652,26.07999992,87.16152191,9.489999771,9,52.72073364,63.38999939,10.52743721,5.58768034,53.58962631,145.0767059,47.52000046,16.67452049,41.61000061,277.052948,11.58948231,48.09999847,18.58106613,2.974119902,113.8414612,4.325150967,38.675457,11.64999962,56.66172791,51.09460068,8.731723785,257.25,55.21277237,5.545956612,193.8278503,28.04999924,39.84099197,8.437117577,33.74627686,27.04771805,222.5399933,76.25524139,5.871295452,16.03141212,4.177539825,72.23000336,4.261250019,68.26058197,38.72397614,22.12319946,3.720000029,19.55771255,15.71914864,22.94711494,73.19000244,36.55722809,8.618891716,27.64114952,72.16242218,422.1300049,55.77000046,137.3573608,79.07093048,52.57556152,288.9347839,12.98416805,53.68234253,50.7720108,33.40999985,63.79000092,20.71585655,321.1099854,11.67000008,17.86547089,33.36999893,23.09305763,93.15785217,84.51000214
